MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LandSlope,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofMatl,Exterior1st,Exterior2nd,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,IsRemod,BltRemodDiff,BsmtUnfRatio,TotalSF,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice
20,78.0,11645,1,1,3,3,0,2,7,5,2005,2005,0,12,13,0.0,2,4,2,2,4,0,2,1300.0,6,0.0,434.0,1734.0,0,1,1734,0,0,1734,1.0,0.0,2,0,3,1,2,7,6,0,3,2005.0,0,2.0,660.0,5,5,2,160,24,0,0,0,0,3,4,0,1,2006,0,0,0.2502883506343714,3468.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,260000
50,71.0,8520,1,1,3,3,0,0,5,4,1952,1952,0,3,14,0.0,3,1,1,4,4,3,5,507.0,6,0.0,403.0,910.0,1,1,910,475,0,1385,0.0,0.0,2,0,4,1,3,6,6,0,3,2000.0,3,2.0,720.0,5,5,2,0,0,0,0,0,0,3,2,0,6,2010,0,0,0.44285714285714284,2295.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,166000
20,78.0,10335,1,1,0,3,0,2,7,5,1999,1999,0,12,13,183.0,2,4,2,2,4,1,2,679.0,6,0.0,811.0,1490.0,0,1,1501,0,0,1501,1.0,0.0,2,0,3,1,2,6,6,0,3,1999.0,2,2.0,577.0,5,5,2,144,29,0,0,0,0,3,4,0,6,2009,0,0,0.5442953020134228,2991.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,204000
90,70.0,9100,1,1,3,3,0,2,5,5,1963,1963,0,6,6,336.0,3,4,1,4,4,3,5,1332.0,6,0.0,396.0,1728.0,4,1,1728,0,0,1728,1.0,0.0,2,0,6,2,3,10,6,0,3,1963.0,3,2.0,504.0,5,5,2,0,0,0,0,0,0,3,4,0,11,2006,0,0,0.22916666666666666,3456.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,125000
160,24.0,2522,1,1,3,3,0,5,6,5,2004,2006,0,12,13,50.0,2,4,2,2,4,3,6,0.0,6,0.0,970.0,970.0,0,1,970,739,0,1709,0.0,0.0,2,0,3,1,2,7,0,0,3,2004.0,3,2.0,380.0,5,5,2,0,40,0,0,0,0,3,4,0,4,2006,1,2,1.0,2679.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,130000
30,51.0,6120,1,1,3,3,0,2,5,7,1931,1993,0,13,14,0.0,3,4,0,4,4,3,1,209.0,6,0.0,506.0,715.0,4,1,875,0,0,875,1.0,0.0,1,0,2,1,3,5,6,0,3,1931.0,3,1.0,180.0,1,5,2,48,0,0,0,0,0,3,4,0,11,2009,1,62,0.7076923076923077,1590.0,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,105000
60,65.0,9505,1,1,0,3,0,5,7,5,2001,2001,0,12,13,180.0,2,4,2,2,4,3,6,0.0,6,0.0,884.0,884.0,0,1,884,1151,0,2035,0.0,0.0,2,1,3,1,2,8,6,1,2,2001.0,0,2.0,434.0,5,5,2,144,48,0,0,0,0,3,4,0,5,2010,0,0,1.0,2919.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,222500
20,63.0,7500,1,1,3,3,0,2,7,5,2004,2005,0,12,13,120.0,3,4,2,2,4,3,2,680.0,6,0.0,400.0,1080.0,0,1,1080,0,0,1080,1.0,0.0,1,0,3,1,2,6,6,0,3,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,4,0,4,2008,1,1,0.37037037037037035,2160.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,141000
50,52.0,6240,1,1,3,3,0,0,5,4,1936,1950,0,8,8,0.0,3,4,0,2,4,3,6,0.0,6,0.0,896.0,896.0,2,1,896,448,0,1344,0.0,0.0,1,0,3,1,3,7,6,0,3,1936.0,3,1.0,240.0,1,5,2,200,114,0,0,0,0,3,4,0,4,2006,1,14,1.0,2240.0,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,115000
20,120.0,10356,1,1,3,3,0,2,5,6,1975,1975,0,6,6,0.0,3,4,1,4,4,0,1,716.0,6,0.0,253.0,969.0,4,1,969,0,0,969,0.0,0.0,1,1,3,1,3,5,6,0,3,1975.0,3,2.0,440.0,5,5,2,0,0,0,0,0,0,3,2,0,1,2007,0,0,0.26109391124871,1938.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,122000
20,107.0,13891,1,1,3,3,0,2,8,5,2007,2008,0,12,13,436.0,2,4,2,0,4,1,2,1400.0,6,0.0,310.0,1710.0,0,1,1710,0,0,1710,1.0,0.0,2,0,2,1,2,6,6,1,2,2007.0,2,3.0,866.0,5,5,2,0,102,0,0,0,0,3,4,0,1,2008,1,1,0.18128654970760233,3420.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,372402
60,80.0,14803,1,1,0,3,0,5,6,5,1971,1971,0,6,6,252.0,3,4,1,4,4,3,5,416.0,6,0.0,409.0,825.0,2,1,1097,896,0,1993,0.0,0.0,2,1,4,1,3,8,6,1,2,1971.0,2,2.0,495.0,5,5,2,0,66,0,0,0,0,3,1,0,6,2006,0,0,0.49575757575757573,2818.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,190000
20,80.0,13500,1,1,3,3,0,2,6,7,1960,1975,0,3,10,0.0,3,4,1,2,4,1,1,429.0,0,1080.0,93.0,1602.0,2,1,1252,0,0,1252,1.0,0.0,1,0,1,1,3,4,6,1,2,1960.0,2,2.0,564.0,5,5,2,409,0,0,0,0,0,3,4,0,3,2008,1,15,0.05805243445692884,2854.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,235000
30,84.0,11340,1,1,3,3,0,2,6,5,1923,1950,0,13,14,0.0,3,4,0,4,4,3,6,0.0,6,0.0,1200.0,1200.0,4,1,1200,0,0,1200,0.0,0.0,1,0,4,1,3,7,6,0,3,1923.0,3,1.0,312.0,1,1,2,0,0,228,0,0,0,3,4,0,3,2006,1,27,1.0,2400.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,125000
50,60.0,9600,1,1,3,3,0,0,6,5,1924,1950,0,13,14,0.0,3,4,0,4,4,3,6,0.0,6,0.0,572.0,572.0,1,0,572,524,0,1096,0.0,0.0,1,0,2,1,3,5,6,0,3,0.0,1,0.0,0.0,3,3,0,0,8,128,0,0,0,3,4,0,4,2008,1,26,1.0,1668.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79000
20,60.0,7200,1,1,3,3,0,2,5,7,1950,1950,0,13,14,0.0,3,4,1,3,2,4,4,0.0,4,0.0,0.0,0.0,4,1,1040,0,0,1040,0.0,0.0,1,0,2,1,3,5,6,0,3,1950.0,3,2.0,625.0,5,5,2,0,0,0,0,0,0,3,4,0,6,2006,0,0,0.0,1040.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,109500
60,92.0,12003,1,1,3,3,0,5,8,5,2009,2010,0,12,13,84.0,2,4,2,0,4,3,6,0.0,6,0.0,774.0,774.0,0,1,774,1194,0,1968,0.0,0.0,2,1,4,1,0,8,6,1,2,2009.0,0,3.0,680.0,5,5,2,0,75,0,0,0,0,3,4,0,5,2010,1,1,1.0,2742.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,269500
60,100.0,12552,1,1,3,3,0,5,7,5,2004,2005,0,12,13,0.0,2,4,2,2,4,3,2,222.0,6,0.0,769.0,991.0,0,1,991,956,0,1947,0.0,0.0,2,1,3,1,2,8,6,1,2,2004.0,2,2.0,678.0,5,5,2,0,136,0,0,0,0,3,1,0,5,2010,1,1,0.7759838546922301,2938.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,254900
60,134.0,19378,1,1,0,1,0,5,7,5,2005,2006,0,12,13,456.0,2,4,2,2,4,2,2,57.0,6,0.0,1335.0,1392.0,0,1,1392,1070,0,2462,1.0,0.0,2,1,4,1,2,9,6,1,2,2006.0,2,2.0,576.0,5,5,2,239,132,0,168,0,0,3,4,0,3,2006,1,1,0.959051724137931,3854.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,320000
20,68.0,11120,1,1,0,3,0,2,6,6,1984,1984,0,9,10,0.0,3,4,2,2,4,3,1,660.0,6,0.0,572.0,1232.0,4,1,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,6,0,3,1984.0,3,2.0,516.0,5,5,2,0,0,0,0,0,0,3,4,0,6,2008,0,0,0.4642857142857143,2464.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,162500
60,110.0,13688,1,1,0,3,0,5,9,5,2003,2004,0,12,13,664.0,2,4,2,0,4,0,2,1016.0,6,0.0,556.0,1572.0,0,1,1572,1096,0,2668,1.0,0.0,2,1,3,1,0,10,6,2,2,2003.0,0,3.0,726.0,5,5,2,400,0,0,0,0,0,3,4,0,3,2008,1,1,0.35368956743002544,4240.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,412500
20,95.0,12182,1,1,3,3,0,2,7,5,2005,2005,0,12,13,226.0,2,4,2,2,4,2,1,1201.0,6,0.0,340.0,1541.0,0,1,1541,0,0,1541,0.0,0.0,2,0,3,1,2,7,6,1,2,2005.0,2,2.0,532.0,5,5,2,0,70,0,0,0,0,3,4,0,5,2010,0,0,0.22063595068137573,3082.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,220000
45,55.0,5500,1,1,3,3,0,1,4,6,1956,1956,0,8,8,0.0,3,4,1,4,4,3,6,0.0,6,0.0,882.0,882.0,0,1,882,0,0,882,0.0,0.0,1,0,1,1,3,4,6,0,3,0.0,1,0.0,0.0,3,3,2,0,0,0,0,0,0,3,2,0,4,2007,0,0,1.0,1764.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,103200
40,40.0,5400,1,2,3,3,0,2,6,7,1926,2004,0,8,8,0.0,3,2,0,4,4,2,3,370.0,6,0.0,779.0,1149.0,2,1,1149,467,0,1616,0.0,0.0,2,0,3,1,2,5,6,0,3,1926.0,3,1.0,216.0,5,5,2,0,0,183,0,0,0,3,4,0,10,2007,1,78,0.6779808529155787,2765.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,152000
190,62.0,10106,1,1,3,3,0,0,5,7,1940,1999,0,13,14,0.0,3,2,0,4,4,3,0,351.0,5,181.0,112.0,644.0,2,1,808,547,0,1355,1.0,0.0,2,0,4,2,3,6,6,0,3,0.0,1,0.0,0.0,3,3,2,140,0,0,0,0,0,3,4,0,9,2008,1,59,0.17391304347826086,1999.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,127500
20,80.0,10708,1,1,0,3,0,2,5,5,1955,1993,0,13,14,0.0,2,4,1,4,4,3,3,379.0,1,768.0,470.0,1617.0,0,1,1867,0,0,1867,1.0,0.0,1,0,2,1,3,7,6,3,2,1955.0,0,1.0,303.0,5,5,2,476,0,0,0,142,0,3,1,0,11,2009,1,38,0.2906617192331478,3484.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,190000
